"Marcaj de timp","Selectați genul:","În ce an de studiu sunteți?","În ce domeniu vă faceți studiile?"," Introduceți nota medie pentru anul universitar precedent(cu aproximare):","Localitatea de unde proveniți este:","În prezent sunteți angajat? Dacă da, ce program de muncă aveți?","Cum v-a influențat utilizarea tehnologiilor digitale activitatea de zi cu zi (la școală, la locul de muncă sau în viața personală)?","Cât de des utilizați instrumente digitale?","Cum credeți că ar trebui să fie educați oamenii pentru a folosi responsabil inteligența artificială?","Pe o scară de la 1 la 10, cât de important considerați că este să aveți competențe digitale bune pentru a folosi eficient inteligența artificială?","Care sunt principalele dificultăți pe care le întâmpinați atunci când folosiți un instrument AI?
(Puteți bifa mai multe variante)","Citiți următorul context:
Pe o platformă online apare o recenzie detaliată despre un nou medicament, cu explicații științifice, exemple de pacienți și concluzii logice. Textul este corect gramatical, dar are un ton impersonal și foarte precis.","Cât de des verificați corectitudinea informațiilor oferite de un instrument AI înainte de a le utiliza?
(Alegeți o singură variantă)","Câtă încredere aveți în acuratețea și utilitatea rezultatelor oferite de instrumentele bazate pe Inteligență Artificială?
(Notați pe o scară de la 1 – deloc încredere la 10 – foarte multă încredere)
","Care sunt cele mai mari îngrijorări personale legate de utilizarea AI?
(Puteți alege maximum 3 variante)","Redactarea unei lucrări de licență","Verificarea unui diagnostic medical","Evaluarea performanței la locul de muncă","Gestionarea datelor personale sensibile","Alte domenii","Pe o scară de la 1 la 10, unde 1 înseamnă „deloc” și 10 înseamnă „foarte”, cât de benefic este AI-ul în domeniul IT?","Care considerati ca este principalul risc al AI pt domeniul IT?","Ce impact credeți că va avea AI asupra pieței locurilor de muncă din IT în următorii ani?","AI îmbunătățește eficiența și productivitatea specialiștilor IT. (1 - 10, unde 1 = „Deloc de acord” și 10 = „Total de acord” )","Cât de probabil crezi că este ca industria IT actuală (ex. AI, startup-uri tech, crypto) să treacă printr-un “.com bubble 2.0” în următorii 5 ani? (Răspunde pe o scară de la 1 la 10, unde 1 = deloc probabil și 10 = foarte probabil)","Care crezi că sunt principalele asemănări sau diferențe între “.com bubble” (anii 1999–2001) și valul actual de investiții și hype din jurul tehnologiilor moderne (AI, blockchain, startup-uri)?","Cat de important crezi ca va fi pentru specialistii IT sa stie sa lucreze impreuna cu instrumente bazate pe inteligenta artificiala (AI)? (1 - Deloc important, 10 - Foarte important)","Ce abilitati crezi ca vor fi cele mai importante pentru specialistii IT in viitor, avand in vedere dezvoltarea inteligentei artificiale si a noilor tehnologii?","Ce schimbări considerați că aduce inteligența artificială în modul de lucru al echipelor de dezvoltare software?","În ce măsură considerați că AI contribuie la reducerea erorilor umane în activitățile informatice?(1 – Deloc, 10 – În foarte mare măsură)
","Cât de mult sunteți de acord cu următoarea afirmație: „Implementarea sistemelor bazate pe AI va îmbunătăți semnificativ viteza și precizia diagnosticului bolilor în următorii 5 ani.”?","Este util să îmi formez o părere despre starea mea de sănătate interepretând rezultatele cu AI. ","Integrarea pe scară largă a Inteligenței Artificiale va avea un impact mare asupra reducerii costurilor operaționale din sănătate. Vă rugăm să selectați un răspuns referitor la afirmația de mai devreme.","Integrarea pe scară largă a Inteligenței Artificiale va avea un impact mare asupra asupra îmbunătățirii calității actului medical.","Cât de mult sunteți de acord cu următoarea afirmație: ”Sunt confortabil ca un diagnostic medical inițial să fie stabilit de un sistem bazat pe Inteligența Artificială, atâta timp cât este validat ulterior de un medic uman”. "," Care credeți că este cel mai mare beneficiu al integrării pe scară largă a Inteligenței Artificiale în procesele de diagnosticare și tratament din spitale?","Ați fi de acord ca Inteligența artificială să prelucreze datele medicale personale în vederea antrenării modelului?","În ce măsură considerați că disciplinele legate de inteligența artificială  ar trebui să devină o componentă obligatorie a curriculum-ului în școlile de medicină și asistență medicală?","Părtinirea Algoritmică (Bias): Riscul ca algoritmii AI să ofere tratamente sau diagnostice inechitabile pentru anumite grupuri de pacienți.","Confidențialitatea și Securitatea Datelor: Riscul de breșe de securitate sau de utilizare neautorizată a datelor medicale sensibile.","Problema Responsabilității: Dificultatea de a stabili cine este legal responsabil în cazul unui rezultat medical negativ cauzat de o eroare AI.
","Pierderea Relației Umane/Empatia: Reducerea interacțiunii umane și a empatiei în actul medical.
","Accesul Inegal (Disparități): Riscul ca tehnologiile AI avansate să fie disponibile doar unui segment restrâns de populație sau unități medicale.","Deplasarea Forței de Muncă: Impactul AI asupra locurilor de muncă ale personalului medical și paramedical.
","Inteligența artificială să ia decizii privind interpretarea imaginilor medicale(radiografii, RMN, CT).","Inteligența artificială să asiste medicii în timpul unei intervenții chirurgicale.","Inteligența artificială să monitorizeze în timp real starea pacienților internați.","Inteligența artificială sa fie folosit în analiza rezultatelor de laborator(ex. analiza de sânge).","Inteligența artificială să ofere o a doua opinie medicală în cazurile complicate.","Cât de des utilizați instrumente bazate pe AI pentru studiu?","În ce măsură considerați că utilizarea AI vă reduce timpul necesar pentru pregătirea academică (teme, proiecte)? Să se ofere o notă de la 1 (deloc) la 10 (foarte mult).","Pe o scara de la 1 la 10, în ce masură consideri că AI îmbunătățește procesul de învățare? (1- deloc, 10- foarte mult)","Considerați că AI poate înlocui parțial sau total rolul profesorului?","În opinia dumneavoastră, cum ar trebui integrate instrumentele AI în procesul de predare pentru a sprijini învățarea activă?","În medie, câte ore pe săptămână petreceți folosind aplicații educaționale care integrează AI? ","Cum vedeți impactul AI asupra relației dintre elev și profesor în procesul educațional?","Cât de mult considerați că AI v-a îmbunătățit capacitatea de a înțelege concepte complexe? (1 = Deloc, 10 = Foarte mult)
","Pe o scară de la 1 la 10, cât de des verificați corectitudinea răspunsurilor generate de un instrument AI înainte de a le utiliza? 1 – Niciodată; 5 – Aproximativ jumătate din timp; 10 – Întotdeauna
","Care sunt cele mai frecvente greșeli sau limitări pe care le-ați întâlnit când ați folosit AI pentru studiu? (Puteți selecta mai multe variante.)","În ce masură, de la 1 la 10, considerați utilizarea AI utilă în pregătirea pentru examene?(1-Absolut inutil; 10-Extrem de util)","Ce îmbunătățiri ați propune pentru utilizarea AI în activitățile de studiu?","Câtă încredere aveți în recomandările de călătorie oferite de platforme care folosesc inteligența artificială (ex. Booking, Expedia, TripIt, GuideGeek)","Ce tip de funcționalități bazate pe AI ați dori să existe într-o aplicație de turism ideală?","În ce mod considerați că Inteligența Artificială poate îmbunătăți experiența turiștilor (ex.: recomandări personalizate, ghizi virtuali, traduceri automate, asistenți de călătorie)?","Cât de mult sunteți de acord cu afirmația: „Utilizarea AI în turism contribuie la creșterea satisfacției clienților”? Raspundeti pe o scara de la 1 la 10, unde 1 = deloc probabil si 10 = foarte probabil","Ce riscuri considerați că pot apărea prin utilizarea AI în industria turismului ?","În ce măsură considerați că utilizarea AI în planificarea călătoriilor reduce timpul și efortul turiștilor? Raspundeti pe o scara de la 1 la 10, unde 1 = deloc probabil si 10 = foarte probabil","Cât de probabil este să rezervați o cazare sau o activitate recomandată de un algoritm AI, dacă are recenzii bune, dar este cu aproximativ 10% mai scumpă decât alternativele?
Răspundeți pe o scară de la 1 la 10, unde 1 = deloc probabil și 10 = foarte probabil.  ","Descrieți o situație în care intenționați să călătoriți într-o destinație dorită, iar un instrument AI vă avertizează asupra unor riscuri (de ex., securitate, sănătate publică, dezastre naturale, restricții legale). Ce ați face după ce primiți această informație și de ce?
(de exemplu: ați amâna/anula călătoria, ați căuta confirmări din surse oficiale, ați ajusta itinerariul sau destinația, ați merge totuși cu măsuri suplimentare de siguranță etc.)
","Pentru a primi recomandări de călătorie cât mai personalizate (de ex., activități bazate pe hobby-uri, restaurante bazate pe diete anterioare), cât de dispus(ă) ați fi să permiteți aplicației AI accesul la date suplimentare (ex. istoricul călătoriilor, calendarul personal, profilul de social media)?Răspundeți pe o scară de la 1 la 10
","Atunci când o aplicație de turism bazată pe AI vă generează un itinerariu sau o recomandare (obiectiv, restaurant etc.), ce tip de explicație ați considera cea mai importantă pentru a avea încredere în sugestie?"
"2025/12/11 6:56:44 p.m. EET","Masculin","III","Domeniul Economic","8","Comună","Da, program full-time (8 ore/zi)","Accesez rapid informații și resurse utile pentru studiu.","Zilnic","Prin materiale și tutoriale pe internet ușor de înțeles.","6","Răspunsuri inexacte sau eronate","Generat de un AI","Doar când informația este foarte importantă","7","Lipsa controlului uman asupra deciziilor AI","1","1","1","1","4","8","Pierderea locurilor de muncă","⁠⁠Numărul de entry level jobs va scădea semnificativ.","8","6","Diferența majoră constă în gradul de maturitate al tehnologiei: AI are deja aplicații reale, internetul din 2000 era abia la început.","4","Gândire logica","Necesitatea de noi competențe (în special în AI și machine learning)","3","Dezacord","Dezacord Parțial","Dezacord Parțial","Dezacord Parțial","Dezacord Parțial","Personalizarea tratamentelor în funcție de pacient","Nu știu","Moderat necesar","6","3","2","1","3","3","3","5","5","3","3","Rar (o dată pe lună)","3","5","Depinde de domeniu","Prin utilizarea AI pentru generarea de materiale didactice (teste, fișe de lucru, prezentări etc.)","1–2 ore pe săptămână","Dificultăți în înțelegerea cerinței întrebării","2","6","Probleme de coerență / contradicții în răspunsuri","6","","Medie","Review","Traduceri automate , harti/trasee de urmat","6","Erori de recomandare","4","5","Da","6","Justificarea bazată pe date agregate (Validarea socială)"
"2025/12/11 7:01:43 p.m. EET","Feminin","III","Domeniul IT","8.8","Comună","Nu sunt angajat","Accesez rapid informații și resurse utile pentru studiu.","Zilnic","Prin lecții la școală despre folosirea corectă a AI.","6","Nu știu cum să formulez întrebările potrivite","Generat de un AI","Doar când informația este foarte importantă","4","Dependența excesivă de tehnologie","5","3","8","7","6","8","Folosirea greșită a datelor","⁠⁠Numărul de entry level jobs va scădea semnificativ.","6","4","Diferența majoră constă în gradul de maturitate al tehnologiei: AI are deja aplicații reale, internetul din 2000 era abia la început.","7","Cunoștințe de programare","Îmbunătățirea colaborării și a comunicării prin instrumente inteligente (ex: asistenți AI, code review automat)","4","Nici acord, nici dezacord","Acord Parțial","Acord Parțial","Acord Parțial","Neutru","Personalizarea tratamentelor în funcție de pacient","Nu","Puțin necesar","4","5","5","7","7","7","7","6","7","4","8","Ocazional (1-3 ori pe săptămână )","8","5","Da, parţial","Prin utilizarea AI pentru generarea de materiale didactice (teste, fișe de lucru, prezentări etc.)","3–5 ore pe săptămână","Dificultăți în înțelegerea cerinței întrebării","5","6","Lipsa creativității sau a gândirii critice","6","","Medie","","","6","Erori de recomandare","7","7","","8","Justificarea bazată pe date agregate (Validarea socială)"
"2025/12/11 7:06:07 p.m. EET","Feminin","III","Domeniul Statistică/Cibernetică","9","Comună","Nu sunt angajat","Mi-a ușurat activitățile zilnice și m-a ajutat să fiu mai eficientă.","Zilnic","Prin emisiuni la TV care arată cum se folosește AI responsabil.","7","Răspunsuri inexacte sau eronate","Scris de un om","Niciodată","2","Lipsa controlului uman asupra deciziilor AI","8","4","7","10","10","5","Decizii nedrepte sau părtinitoare","Companiile vor căuta tot mai mult eficiență, nu doar forță de muncă tehnică.","8","10","În prezent, infrastructura digitală (cloud, big data, GPU) permite o valorificare reală a inovației, spre deosebire de perioada .com.","6","Creativitate","Necesitatea de noi competențe (în special în AI și machine learning)","7","Dezacord total","Acord Parțial","Dezacord Total","Neutru","Acord Total","Acces mai bun la servicii medicale în zonele defavorizate","Nu","Puțin necesar","3","3","4","2","2","8","9","10","8","7","9","Frecvent (4+ ori pe săptămână)","5","10","Da, în totalitate","Prin simulări și scenarii virtuale care permit elevilor să experimenteze concepte practice","11–15 ore pe săptămână","Limitări în limbaj (traduceri, termeni specializați etc.)","9","7","Lipsa creativității sau a gândirii critice","8","","Mare","","","5","Lipsa autenticității","7","4","","6","O explicație combinată (Rezumatul optimizării)"
"2025/12/11 7:06:22 p.m. EET","Feminin","III","Domeniul Social","8,73","Comună","Nu sunt angajat","Mi-a ușurat activitățile zilnice și m-a ajutat să fiu mai eficientă.","Zilnic","Prin emisiuni la TV care arată cum se folosește AI responsabil.","8","Nu știu cum să formulez întrebările potrivite","Scris de un om","Doar când informația este foarte importantă","5","Manipularea informațiilor / fake news","4","1","3","5","5","5","Erori ale sistemelor AI","Rolurile creative și strategice din IT vor deveni mai importante.","5","5","Diferența majoră constă în gradul de maturitate al tehnologiei: AI are deja aplicații reale, internetul din 2000 era abia la început.","4","Gândire logica","Necesitatea de noi competențe (în special în AI și machine learning)","5","Nici acord, nici dezacord","Neutru","Acord Parțial","Neutru","Neutru","Personalizarea tratamentelor în funcție de pacient","Nu știu","Moderat necesar","5","5","5","5","5","5","5","5","5","5","5","Ocazional (1-3 ori pe săptămână )","5","5","Depinde de domeniu","Prin utilizarea AI pentru generarea de materiale didactice (teste, fișe de lucru, prezentări etc.)","1–2 ore pe săptămână","Lipsa creativității sau a gândirii critice","4","5","Probleme de coerență / contradicții în răspunsuri","5","","Medie","","","4","Pierderea interacțiunii umane","5","5","","5","Justificarea bazată pe logistică și constrângeri (Eficiența)"
"2025/12/11 7:07:10 p.m. EET","Masculin","II","Domeniul IT","7,5","Comună","Da, program full-time (8 ore/zi)","Mi-a ușurat activitățile zilnice și m-a ajutat să fiu mai eficientă.","Ocazional","Prin lecții la școală despre folosirea corectă a AI.","9","Nu știu cum să formulez întrebările potrivite","Generat de un AI","Doar când informația este foarte importantă","5","Manipularea informațiilor / fake news;Lipsa controlului uman asupra deciziilor AI;Influențarea opiniilor prin conținut generat automat","6","7","2","2","5","9","Erori ale sistemelor AI","AI va reduce nevoia de programatori pentru sarcini simple și repetitive.","7","5","În ambele cazuri, s-a manifestat un optimism excesiv privind potențialul de transformare economică.","9","Gândire logica","Automatizarea sarcinilor repetitive (ex: testare, generare de cod, analiză de erori)","4","Nici acord, nici dezacord","Neutru","Neutru","Neutru","Neutru","Reducerea erorilor umane","Nu știu","Puțin necesar","9","10","10","10","10","10","5","5","8","5","7","Ocazional (1-3 ori pe săptămână )","5","5","Depinde de domeniu","Prin aplicații de învățare adaptivă care oferă exerciții și explicații personalizate","1–2 ore pe săptămână","Dificultăți în înțelegerea cerinței întrebării","5","3","Răspunsuri prea generale sau superficiale","5","","Medie","","","5","Erori de recomandare","4","6","","5","Justificarea bazată pe date agregate (Validarea socială)"
"2025/12/11 7:09:47 p.m. EET","Masculin","III","Domeniul Social","8","Comună","Nu sunt angajat","Mi-a ușurat activitățile zilnice și m-a ajutat să fiu mai eficientă.","Zilnic","Prin lecții la școală despre folosirea corectă a AI.;Prin emisiuni la TV care arată cum se folosește AI responsabil.;Prin instruiri la locul de muncă despre utilizarea sigură a AI.;Prin materiale și tutoriale pe internet ușor de înțeles.;Prin campanii publice care încurajează folosirea conștientă a tehnologiei.","3","Răspunsuri inexacte sau eronate","Nu puteți face diferența","Doar când informația este foarte importantă","9","Pierderea locurilor de muncă;Manipularea informațiilor / fake news;Confidențialitatea și securitatea datelor personale","10","6","3","2","9","10","Manipulare informațională","AI va reduce nevoia de programatori pentru sarcini simple și repetitive.","6","6","Investitorii actuali sunt mai prudenți, iar piețele sunt mai reglementate comparativ cu perioada 1999–2001.","7","Ințelegerea inteligenței artificiale","Automatizarea sarcinilor repetitive (ex: testare, generare de cod, analiză de erori)","6","Acord","Neutru","Neutru","Neutru","Neutru","Acces mai bun la servicii medicale în zonele defavorizate","Nu știu","Absolut esențial","6","5","5","6","5","6","6","5","5","4","6","Ocazional (1-3 ori pe săptămână )","6","6","Da, parţial","Prin simulări și scenarii virtuale care permit elevilor să experimenteze concepte practice","1–2 ore pe săptămână","Dificultăți în înțelegerea cerinței întrebării","3","2","Răspunsuri prea generale sau superficiale","7","","Mare","","","4","Erori de recomandare","8","6","","7","Justificarea bazată pe date agregate (Validarea socială)"
"2025/12/11 7:13:33 p.m. EET","Masculin","III","Domeniul Economic","8.34","Comună","Da, program full-time (8 ore/zi)","Pot comunica și colabora mai ușor cu colegii la școală și la muncă.;Accesez rapid informații și resurse utile pentru studiu.","2-3x/săptămână","Prin materiale și tutoriale pe internet ușor de înțeles.","8","Răspunsuri inexacte sau eronate","Scris de un om","Doar când informația este foarte importantă","6","Dependența excesivă de tehnologie;Manipularea informațiilor / fake news;Influențarea opiniilor prin conținut generat automat","7","2","7","4","10","8","Atacuri cibernetice mai avansate","AI va reduce nevoia de programatori pentru sarcini simple și repetitive.","7","6","În prezent, infrastructura digitală (cloud, big data, GPU) permite o valorificare reală a inovației, spre deosebire de perioada .com.","7","Adaptare la schimbări","Scăderea nevoii de programatori umani pentru anumite activități simple","5","Nici acord, nici dezacord","Neutru","Neutru","Neutru","Neutru","Acces mai bun la servicii medicale în zonele defavorizate","Nu știu","Puțin necesar","5","5","5","5","5","5","5","5","5","5","5","Rar (o dată pe lună)","5","5","Depinde de domeniu","Prin aplicații de învățare adaptivă care oferă exerciții și explicații personalizate","1–2 ore pe săptămână","Probleme de coerență / contradicții în răspunsuri","5","5","Răspunsuri prea generale sau superficiale","5","","Medie","","","5","Erori de recomandare","6","9","","6","Justificarea bazată pe date agregate (Validarea socială)"
"2025/12/11 7:16:56 p.m. EET","Masculin","III","Domeniul IT","6.5","Comună","Nu sunt angajat","Mi-a ușurat activitățile zilnice și m-a ajutat să fiu mai eficientă.","Zilnic","Prin lecții la școală despre folosirea corectă a AI.","9","Costuri pentru funcțiile premium","Generat de un AI","Doar când informația este foarte importantă","8","Pierderea locurilor de muncă;Lipsa controlului uman asupra deciziilor AI;Influențarea opiniilor prin conținut generat automat","8","3","7","3","9","10","Atacuri cibernetice mai avansate","AI va reduce nevoia de programatori pentru sarcini simple și repetitive.","8","6","În prezent, infrastructura digitală (cloud, big data, GPU) permite o valorificare reală a inovației, spre deosebire de perioada .com.","9","Gândire logica","Posibile riscuri etice și de securitate în utilizarea instrumentelor AI","5","Nici acord, nici dezacord","Acord Parțial","Neutru","Neutru","Neutru","Reducerea erorilor umane","Da","Moderat necesar","6","3","6","8","8","8","8","4","3","5","8","Frecvent (4+ ori pe săptămână)","8","9","Da, parţial","Prin utilizarea AI pentru generarea de materiale didactice (teste, fișe de lucru, prezentări etc.)","3–5 ore pe săptămână","Probleme de coerență / contradicții în răspunsuri","7","7","Lipsa surselor sau referințelor clare","9","-","Mare","nu stiu","locuri de vizitat","7","","8","3","as considera anularea dar nu din prima","4","Justificarea bazată pe preferințele mele (Potrivirea personală)"
"2025/12/11 7:27:08 p.m. EET","Masculin","I","Domeniul Juridic","8","Comună","Da, program part-time(4-6 ore/zi)","Accesez rapid informații și resurse utile pentru studiu.;Tehnologia digitală îmi economisește timp, dar uneori mă face să petrec prea mult online.;M-a ajutat să învăț lucruri noi și să lucrez mai organizat.","Zilnic","Prin emisiuni la TV care arată cum se folosește AI responsabil.;Prin campanii publice care încurajează folosirea conștientă a tehnologiei.","10","Răspunsuri inexacte sau eronate","Generat de un AI","Doar când informația este foarte importantă","5","Lipsa controlului uman asupra deciziilor AI;Efecte asupra educației (copiere, învățare superficială);Influențarea opiniilor prin conținut generat automat","5","5","5","5","5","9","Scăderea competențelor umane","Rolurile creative și strategice din IT vor deveni mai importante.","8","6","În ambele cazuri, s-a manifestat un optimism excesiv privind potențialul de transformare economică.","5","Cunoștințe de programare","Posibile riscuri etice și de securitate în utilizarea instrumentelor AI","6","Dezacord","Dezacord Total","Neutru","Acord Total","Dezacord Parțial","Eficientizarea proceselor medicale și reducerea timpilor de așteptare","Da","Moderat necesar","6","6","6","6","7","5","6","6","3","5","9","Ocazional (1-3 ori pe săptămână )","6","8","Da, parţial","Prin utilizarea AI pentru generarea de materiale didactice (teste, fișe de lucru, prezentări etc.)","11–15 ore pe săptămână","Răspunsuri prea generale sau superficiale","7","9","Răspunsuri prea generale sau superficiale;Limitări în limbaj (traduceri, termeni specializați etc.);Probleme etice (plagiat, bias, confidențialitate)","7","Nimic","Medie","Nu știu ","Nu știu","7","Erori de recomandare","7","5","Mă duc","6","Justificarea bazată pe date agregate (Validarea socială)"
"2025/12/11 7:27:25 p.m. EET","Masculin","III","Domeniul IT","9","Comună","Nu sunt angajat","Mi-a ușurat activitățile zilnice și m-a ajutat să fiu mai eficientă.;Pot comunica și colabora mai ușor cu colegii la școală și la muncă.;Accesez rapid informații și resurse utile pentru studiu.;Tehnologia digitală îmi economisește timp, dar uneori mă face să petrec prea mult online.;M-a ajutat să învăț lucruri noi și să lucrez mai organizat.","Zilnic","Prin materiale și tutoriale pe internet ușor de înțeles.","10","Răspunsuri inexacte sau eronate","Generat de un AI","Doar când informația este foarte importantă","9","Dependența excesivă de tehnologie;Efecte asupra educației (copiere, învățare superficială);Influențarea opiniilor prin conținut generat automat","8","8","10","8","10","9","Folosirea greșită a datelor","⁠Cererea de specialiști în AI, data science și automatizare va crește.","8","8","Diferența majoră constă în gradul de maturitate al tehnologiei: AI are deja aplicații reale, internetul din 2000 era abia la început.","10","Analiza informației","Automatizarea sarcinilor repetitive (ex: testare, generare de cod, analiză de erori)","10","Nici acord, nici dezacord","Neutru","Acord Parțial","Acord Parțial","Neutru","Eficientizarea proceselor medicale și reducerea timpilor de așteptare","Nu știu","Moderat necesar","7","9","4","7","8","7","8","5","8","9","9","Zilnic","10","9","Da, parţial","Prin aplicații de învățare adaptivă care oferă exerciții și explicații personalizate","6–10 ore pe săptămână","Lipsa creativității sau a gândirii critice","10","4","Informații incorecte sau depășite;Lipsa surselor sau referințelor clare;Dificultăți în înțelegerea cerinței întrebării","9","Sa se scoata abonamentul anual de 100 de lei de pe chatGPT pt ca pentru invatare avem nevoie de informatii gandite se generatorul AI pentru a le putea intelege, de obicei invatamantul ar trebui sa fie gratuit, unii oameni nu isi permit pentru a avea raspunsuri mai clare, mai bune si intelegatoare, daca invatamantul este gratuit propun sa se scoata abonamentele zilnice, saptamanale, lunare si anuale deoarece la invatamant toata lumea trebuie sa plece de la egal la egal, pe parcurs vad ei ce fac dar nu trebuie favorizati doar cei care au bani deoarece si copiii care nu isi permit sa plateasca un astfel de abonament pot fii mai competitivi decat cei cu bani.","Mare","o imagine cu harta detaliata","mod bun pt ca si deoarece scutim timp, timpul costa bani","8","Erori de recomandare","9","7","as lua masuri pt ce mi a zis AI ul ca sa ne fie bine unde calatorim","7","Justificarea bazată pe preferințele mele (Potrivirea personală)"
"2025/12/11 7:33:25 p.m. EET","Feminin","II","Domeniul Social","9","București","Nu sunt angajat","Mi-a ușurat activitățile zilnice și m-a ajutat să fiu mai eficientă.","Zilnic","Prin lecții la școală despre folosirea corectă a AI.","10","Răspunsuri inexacte sau eronate","Nu puteți face diferența","Aproape de fiecare dată","5","Pierderea locurilor de muncă;Dependența excesivă de tehnologie;Efecte asupra educației (copiere, învățare superficială)","3","1","2","1","6","5","Folosirea greșită a datelor","AI va reduce nevoia de programatori pentru sarcini simple și repetitive.","5","6","Ambele valuri au fost determinate de o creștere rapidă a investițiilor speculative în tehnologii emergente.","5","Ințelegerea inteligenței artificiale","Automatizarea sarcinilor repetitive (ex: testare, generare de cod, analiză de erori)","5","Dezacord total","Dezacord Total","Dezacord Total","Neutru","Dezacord Total","Eficientizarea proceselor medicale și reducerea timpilor de așteptare","Nu","Deloc necesar","4","4","5","3","3","5","1","2","3","4","6","Zilnic","8","8","Nu, nu poate înlocui","Prin platforme educaționale interactive care includ asistenți AI (ex: chatbots educaționali)","6–10 ore pe săptămână","Lipsa surselor sau referințelor clare","5","5","Informații incorecte sau depășite;Lipsa surselor sau referințelor clare;Răspunsuri prea generale sau superficiale","5","","Mare","","","5","Pierderea interacțiunii umane","4","5","","4","Justificarea bazată pe logistică și constrângeri (Eficiența)"
"2025/12/11 7:33:31 p.m. EET","Masculin","Master","Domeniul Medical","7","Comună","Da, program full-time (8 ore/zi)","Accesez rapid informații și resurse utile pentru studiu.;Tehnologia digitală îmi economisește timp, dar uneori mă face să petrec prea mult online.","Zilnic","Prin lecții la școală despre folosirea corectă a AI.;Prin campanii publice care încurajează folosirea conștientă a tehnologiei.","8","Nu știu cum să formulez întrebările potrivite;Probleme de confidențialitate / securitate a datelor","Generat de un AI","Doar când informația este foarte importantă","6","Confidențialitatea și securitatea datelor personale;Efecte asupra educației (copiere, învățare superficială);Influențarea opiniilor prin conținut generat automat","8","5","7","1","6","8","Erori ale sistemelor AI","AI va reduce nevoia de programatori pentru sarcini simple și repetitive.","4","7","Totuși, fenomenul de „hype” persistă — multe companii de AI sau blockchain sunt evaluate peste valoarea lor reală.","7","Adaptare la schimbări","Scăderea nevoii de programatori umani pentru anumite activități simple","5","Nici acord, nici dezacord","Neutru","Dezacord Parțial","Acord Parțial","Dezacord Parțial","Acces mai bun la servicii medicale în zonele defavorizate","Nu","Puțin necesar","2","5","8","3","4","6","1","7","7","4","7","Ocazional (1-3 ori pe săptămână )","7","2","Depinde de domeniu","Prin utilizarea AI pentru generarea de materiale didactice (teste, fișe de lucru, prezentări etc.)","1–2 ore pe săptămână","Lipsa creativității sau a gândirii critice","3","6","Probleme de coerență / contradicții în răspunsuri","6","","Mică","","","6","","8","3","","2","O explicație combinată (Rezumatul optimizării)"
"2025/12/11 7:39:04 p.m. EET","Feminin","II","Domeniul IT","7,80","Comună","Nu sunt angajat","Mi-a ușurat activitățile zilnice și m-a ajutat să fiu mai eficientă.;M-a ajutat să învăț lucruri noi și să lucrez mai organizat.","Zilnic","Prin lecții la școală despre folosirea corectă a AI.;Prin emisiuni la TV care arată cum se folosește AI responsabil.","10","Răspunsuri inexacte sau eronate","Generat de un AI","Aproape de fiecare dată","8","Manipularea informațiilor / fake news;Confidențialitatea și securitatea datelor personale;Lipsa controlului uman asupra deciziilor AI","8","5","10","4","7","10","Pierderea locurilor de muncă","AI va reduce nevoia de programatori pentru sarcini simple și repetitive.","9","9","În ambele cazuri, s-a manifestat un optimism excesiv privind potențialul de transformare economică.","10","Ințelegerea inteligenței artificiale","Automatizarea sarcinilor repetitive (ex: testare, generare de cod, analiză de erori)","5","Acord","Neutru","Acord Parțial","Acord Parțial","Acord Parțial","Diagnosticare mai rapidă și precisă","Da","Absolut esențial","10","10","10","10","8","10","9","9","9","9","9","Zilnic","10","10","Depinde de domeniu","Prin platforme educaționale interactive care includ asistenți AI (ex: chatbots educaționali)","11–15 ore pe săptămână","Răspunsuri prea generale sau superficiale","9","5","Lipsa surselor sau referințelor clare;Probleme de coerență / contradicții în răspunsuri","7","","Foarte mare","","","10","Pierderea interacțiunii umane","10","10","","10","Justificarea bazată pe preferințele mele (Potrivirea personală)"
"2025/12/11 7:49:28 p.m. EET","Feminin","II","Domeniul Economic","5","Comună","Nu sunt angajat","Accesez rapid informații și resurse utile pentru studiu.","Zilnic","Prin emisiuni la TV care arată cum se folosește AI responsabil.;Prin materiale și tutoriale pe internet ușor de înțeles.","4","Lipsa unei înțelegeri a modului în care funcționează AI","Nu puteți face diferența","Doar când informația este foarte importantă","4","Pierderea locurilor de muncă;Dependența excesivă de tehnologie;Confidențialitatea și securitatea datelor personale","8","7","7","7","8","7","Lipsa controlului uman","⁠⁠Numărul de entry level jobs va scădea semnificativ.","6","7","Investitorii actuali sunt mai prudenți, iar piețele sunt mai reglementate comparativ cu perioada 1999–2001.","9","Creativitate","Posibile riscuri etice și de securitate în utilizarea instrumentelor AI","8","Acord","Acord Parțial","Acord Parțial","Acord Parțial","Neutru","Personalizarea tratamentelor în funcție de pacient","Nu","Moderat necesar","8","7","8","8","8","7","8","8","8","8","8","Zilnic","9","9","Da, parţial","Prin simulări și scenarii virtuale care permit elevilor să experimenteze concepte practice","11–15 ore pe săptămână","Lipsa creativității sau a gândirii critice","9","9","Lipsa creativității sau a gândirii critice","8","aplicații de organizare a timpului de învățat cu ajutorul ai","Mare","agent Ai care te ajuta sa iei o decizie legata de viitoarele calatorii","în toate aspectele va avea un impact puternic ","10","Erori de recomandare","8","8","cred ca m as reorienta la modificarea intinerariului","8","O explicație combinată (Rezumatul optimizării)"
